index,name,id,classification,mass,year,latitude,longitude
16925,Jiddat al Harasis 475,48626,H5,125.713,2007.0,19.84522,56.46941999999999
16926,Jiddat al Harasis 476,48627,L6,453.3,2007.0,19.82593,56.40448000000001
16927,Jiddat al Harasis 477,48628,H4/5,493.8,2007.0,19.87345,56.385380000000005
16928,Jiddat al Harasis 478,48629,L5,180.5,2007.0,19.79833,56.4884
16929,Jiddat al Harasis 479  ,49513,Martian (shergottite),553.0,2008.0,19.78565,55.8535
16942,Jiddat al Harasis 492,50682,Mesosiderite,325.0,2008.0,19.98147,56.41744
16943,Jiddat al Harasis 493,50997,L6,438.7,2007.0,19.7845,56.41668000000001
16945,Jiddat al Harasis 495,51402,L6,501.8,2007.0,19.785079999999997,56.41243000000001
16946,Jiddat al Harasis 496,50915,L6,254.4,2007.0,19.7857,56.4135
16949,Jiddat al Harasis 499,50916,L6,606.4,2007.0,19.77988,56.413419999999995
16950,Jiddat al Harasis 500,51405,H5,1432.2,2007.0,19.752270000000003,56.309630000000006
16951,Jiddat al Harasis 501,50917,H5,6751.4,2007.0,19.75313,56.30913
16952,Jiddat al Harasis 502,51406,H5,138.6,2007.0,19.75522,56.30673
16953,Jiddat al Harasis 503,51560,H3-4,2421.6,2007.0,19.752229999999997,56.3106
16954,Jiddat al Harasis 504,51561,H3-5,674.3,2007.0,19.75273,56.3103
16955,Jiddat al Harasis 505,50918,H5,326.2,2008.0,19.69418,55.6748
16956,Jiddat al Harasis 506,50919,H5,2850.3,2008.0,19.67495,55.64743000000001
16957,Jiddat al Harasis 507,50920,L6,310.0,2008.0,19.67897,55.52115
16958,Jiddat al Harasis 508,50921,L6,387.9,2008.0,19.66977,55.5124
16959,Jiddat al Harasis 509,50922,H4,147.8,2008.0,19.637829999999997,55.562369999999994
16961,Jiddat al Harasis 511,50924,H6,166.4,2008.0,19.54188,55.152730000000005
16962,Jiddat al Harasis 512,50925,H4,1242.0,2008.0,19.53085,55.17998000000001
16966,Jiddat al Harasis 516,50927,H5,172.8,2008.0,19.41078,55.11403000000001
16967,Jiddat al Harasis 517,50928,H6,162.3,2008.0,19.50153,55.17292
16970,Jiddat al Harasis 520,50931,L6,117.1,2008.0,19.530479999999997,55.18135
16971,Jiddat al Harasis 521,51408,L6,1989.0,2008.0,19.530479999999997,55.181569999999994
16988,Jiddat al Harasis 538,50934,H6,316.0,2008.0,19.5453,55.16248
16990,Jiddat al Harasis 540,50936,H5,259.2,2008.0,19.53575,55.1625
16991,Jiddat al Harasis 541,50937,H5,104.2,2008.0,19.53657,55.162980000000005
16996,Jiddat al Harasis 546,50941,H6,322.9,2008.0,19.53663,55.16011999999999
16997,Jiddat al Harasis 547,51424,H4-6,105.6,2008.0,19.5382,55.168330000000005
16998,Jiddat al Harasis 548,50942,L6,433.6,2008.0,19.53102,55.18237
17000,Jiddat al Harasis 550,50944,H6,193.9,2008.0,19.53697,55.17742
17003,Jiddat al Harasis 553,50946,L6,496.5,2008.0,19.5987,55.18773
17005,Jiddat al Harasis 555,50948,H5,1759.6,2008.0,19.57205,55.48655
17009,Jiddat al Harasis 559,51426,H3.7/3.8,208.6,2008.0,19.839920000000003,56.105169999999994
17010,Jiddat al Harasis 560,54448,H4,108.6,2008.0,19.85603,56.10576999999999
17012,Jiddat al Harasis 562,51427,L3.7/3.8,350.0,2008.0,19.832629999999998,56.21317
17013,Jiddat al Harasis 563,50952,H6,2141.4,2008.0,19.6712,56.197669999999995
17014,Jiddat al Harasis 564,50953,H6,1173.0,2008.0,19.68675,56.144130000000004
17017,Jiddat al Harasis 568,51910,H4-6,3249.0,2009.0,19.70128,56.36713
17018,Jiddat al Harasis 569,51911,H4-6,159.3,2009.0,19.74035,56.33962
17019,Jiddat al Harasis 570,51912,H4-6,4747.9,2009.0,19.7524,56.3304
17020,Jiddat al Harasis 571,51913,H4-6,802.6,2009.0,19.750729999999997,56.33088000000001
17021,Jiddat al Harasis 572,51914,H5-6,417.6,2009.0,19.75092,56.33105
17023,Jiddat al Harasis 574,51916,H4-6,13000.0,2009.0,19.753770000000003,56.29691999999999
17024,Jiddat al Harasis 575,51917,H6,190.4,2009.0,19.75988,56.286080000000005
17025,Jiddat al Harasis 576,51918,H5/6,284.6,2009.0,19.74868,56.320080000000004
17027,Jiddat al Harasis 578,51920,H6,1064.3,2009.0,19.7642,56.298880000000004
17028,Jiddat al Harasis 579,51924,L4-6,475.1,2009.0,19.35422,56.752869999999994
17029,Jiddat al Harasis 580,51925,H5,1929.0,2009.0,19.420170000000002,56.70155
17030,Jiddat al Harasis 581,51926,H5,375.1,2009.0,19.42197,56.69908
17031,Jiddat al Harasis 582,51927,L6,1647.5,2009.0,19.422079999999998,56.69943000000001
17032,Jiddat al Harasis 583,51928,H5,1272.5,2009.0,19.42067,56.69928
17033,Jiddat al Harasis 584,51929,H6,715.2,2009.0,19.7067,56.75127
17034,Jiddat al Harasis 585,51933,H5,408.7,2009.0,19.43873,56.67748
17035,Jiddat al Harasis 586,51934,H5,3568.5,2009.0,19.74288,56.650619999999996
17036,Jiddat al Harasis 587,51935,H5,1721.5,2009.0,19.80485,56.670469999999995
17037,Jiddat al Harasis 588,51936,L6,165.3,2009.0,19.62363,56.87883000000001
17038,Jiddat al Harasis 589,51938,H5,666.6,2009.0,19.33575,56.93793
17039,Jiddat al Harasis 590,51939,H5,1044.0,2009.0,19.4225,56.70018
17040,Jiddat al Harasis 591,51940,H5,103.3,2009.0,19.4221,56.7003
17041,Jiddat al Harasis 592,51941,H5,423.2,2009.0,19.42045,56.699630000000006
17042,Jiddat al Harasis 593,51942,H5,1725.1,2009.0,19.42,56.70333
17043,Jiddat al Harasis 594,51943,H5,201.3,2009.0,19.41842,56.69635
17044,Jiddat al Harasis 595,51944,L5,929.1,2009.0,19.50875,56.64635
17045,Jiddat al Harasis 596,51945,L3,336.4,2009.0,19.661479999999997,56.43926999999999
17048,Jiddat al Harasis 599,51948,L6,169.7,2009.0,19.7965,55.68265
17049,Jiddat al Harasis 600,51949,L6,5750.8,2009.0,19.79552,55.6831
17053,Jiddat al Harasis 604,51953,H4-6,754.0,2009.0,19.78957,55.97618000000001
17055,Jiddat al Harasis 606,51955,H5,114.7,2009.0,19.92943,55.923469999999995
17056,Jiddat al Harasis 607,51956,L6,1317.6,2009.0,19.90803,55.9086
17057,Jiddat al Harasis 608,51957,H5,120.6,2009.0,19.85902,55.940380000000005
17058,Jiddat al Harasis 609,51958,L6,442.9,2009.0,19.8598,55.94635
17059,Jiddat al Harasis 610,51959,H3-5,457.5,2009.0,19.87235,55.98085
17060,Jiddat al Harasis 611,51960,H4,109.5,2009.0,19.9576,56.06061999999999
17061,Jiddat al Harasis 612,51968,H6,179.7,2009.0,19.0097,55.34313
17062,Jiddat al Harasis 613,51969,H4/5,241.0,2009.0,19.0092,55.334030000000006
17063,Jiddat al Harasis 614,51970,H4/5,3532.9,2009.0,19.01055,55.31255
17064,Jiddat al Harasis 615,51971,H5,111.3,2009.0,19.15512,55.431180000000005
17065,Jiddat al Harasis 616,51972,H4,360.5,2009.0,19.17135,55.4217
17066,Jiddat al Harasis 617,51973,H5,128.4,2009.0,19.19395,55.41717
17069,Jiddat al Harasis 620,51976,L6,244.6,2009.0,19.371270000000003,55.36915
17075,Jiddat al Harasis 626,52055,Eucrite-pmict,466.0,2010.0,19.78483,55.95916999999999
17076,Jiddat al Harasis 628,52779,H5,16000.0,2009.0,19.839560000000002,55.767559999999996
17077,Jiddat al Harasis 629,52786,L4,888.0,2010.0,19.78991,55.96635
17078,Jiddat al Harasis 630,52787,L5,3036.0,2010.0,19.79759,55.89089
17080,Jiddat al Harasis 632,52790,LL5,421.0,2010.0,19.8846,56.51406
17082,Jiddat al Harasis 634,52792,LL4,206.9,2010.0,19.8356,56.40041
17083,Jiddat al Harasis 635,52793,LL5,397.8,2010.0,19.66889,55.7427
17085,Jiddat al Harasis 637,52795,LL5,165.3,2010.0,19.68364,55.747240000000005
17087,Jiddat al Harasis 639,52797,LL5,802.0,2010.0,19.75844,55.71485
17088,Jiddat al Harasis 640,52798,LL5,233.0,2010.0,19.73667,55.67471999999999
17090,Jiddat al Harasis 642,55652,LL3-6,219.72,2010.0,19.42575,56.59483
17091,Jiddat al Harasis 643,55473,LL6,132.81,2010.0,19.60592,56.699780000000004
17092,Jiddat al Harasis 644,55474,L6,2272.8,2010.0,19.8122,56.67058000000001
17093,Jiddat al Harasis 645,55476,H5,3030.0,2010.0,19.438270000000003,56.608019999999996
17094,Jiddat al Harasis 646,55477,H4,3020.0,2010.0,19.51878,56.666
17095,Jiddat al Harasis 647,55478,L6,365.6,2010.0,19.81995,56.66036999999999
17096,Jiddat al Harasis 648,55479,H4,1577.9,2010.0,19.40178,56.56593
17098,Jiddat al Harasis 650,55481,H5,868.0,2010.0,19.50543,56.543330000000005
17099,Jiddat al Harasis 651,55655,H3.9,207.62,2010.0,19.681070000000002,56.451
17100,Jiddat al Harasis 652,55482,H4-6,242.35,2010.0,19.68102,56.45121999999999
17104,Jiddat al Harasis 656,55564,L6,1225.0,2011.0,19.652820000000002,55.74851999999999
17105,Jiddat al Harasis 657,55583,L5,720.0,2011.0,19.7803,56.5026
17106,Jiddat al Harasis 659,56104,L3.6,2191.4,2011.0,19.95119,56.326859999999996
17107,Jiddat al Harasis 660,56215,L4,390.8,2011.0,19.6973,56.706
17108,Jiddat al Harasis 661,56216,L5,516.1,2011.0,19.8924,56.667680000000004
17109,Jiddat al Harasis 662,56217,H6,548.7,2011.0,19.905379999999997,56.6547
17111,Jiddat al Harasis 664,56219,H5,12175.0,2011.0,19.82562,55.684
17112,Jiddat al Harasis 665,56220,H5,2637.0,2011.0,19.77842,55.596619999999994
17113,Jiddat al Harasis 666,56221,H4-6,1015.0,2011.0,19.770220000000002,55.594
17114,Jiddat al Harasis 667,56222,H4,487.4,2011.0,19.78042,55.5979
17115,Jiddat al Harasis 668,56223,H5,1979.0,2011.0,19.761670000000002,55.591519999999996
17116,Jiddat al Harasis 669,56224,L6,810.6,2011.0,19.71987,55.645219999999995
17117,Jiddat al Harasis 670,56225,H5,2399.0,2011.0,19.65,55.7194
17126,Jiddat al Harasis 679,56232,H5,198.4,2011.0,19.66767,55.68198
17129,Jiddat al Harasis 682,56235,H5,293.2,2011.0,19.74087,55.60467
17133,Jiddat al Harasis 686,56239,H4,148.3,2011.0,19.50785,55.51785
17137,Jiddat al Harasis 690,56243,H6,632.1,2011.0,19.4305,55.44351999999999
17139,Jiddat al Harasis 692,56415,LL6,387.0,2011.0,19.04955,55.5607
17140,Jiddat al Harasis 693,56245,L6,566.0,2011.0,19.05173,55.560219999999994
17141,Jiddat al Harasis 694,56246,L6,515.5,2011.0,19.05345,55.55842
17143,Jiddat al Harasis 696,56248,L6,317.1,2011.0,19.06243,55.556419999999996
17145,Jiddat al Harasis 698,56250,H4-5,1900.0,2011.0,19.12782,55.556430000000006
17148,Jiddat al Harasis 701,56253,H6,914.2,2011.0,19.18835,55.3866
17149,Jiddat al Harasis 702,56254,H5,120.1,2011.0,19.20295,55.32853000000001
17152,Jiddat al Harasis 705,56257,H5,185.0,2011.0,19.25277,55.341930000000005
17153,Jiddat al Harasis 706,56258,H5,347.6,2011.0,19.28385,55.340869999999995
17154,Jiddat al Harasis 707,56259,L5,242.9,2011.0,19.32123,55.335730000000005
17155,Jiddat al Harasis 708,56260,H4-6,127.2,2011.0,19.32947,55.31665
